2WN,2CNTZ,2CNTR,6WN,6CNTZ,6CNTR
1029.64,171.0,370.0,1026.38,140.0,309.0
1032.04,123.0,243.0,1028.36,303.0,49.0
1033.57,222.0,237.0,1030.83,8.0,33.0
1039.69,252.0,126.0,1034.45,42.0,120.0
1040.5,116.0,225.0,1036.0,309.0,103.0
1043.4,227.0,260.0,1042.56,285.0,248.0
1045.28,160.0,156.0,1044.83,164.0,287.0
1051.51,236.0,84.0,1047.21,313.0,13.0
1052.86,379.0,37.0,1051.54,345.0,274.0
1054.64,47.0,340.0,1053.83,367.0,338.0
1055.75,214.0,263.0,1056.07,376.0,352.0
1057.24,373.0,49.0,1058.04,59.0,52.0
1063.1,179.0,298.0,1059.55,179.0,156.0
1067.63,316.0,61.0,1065.29,188.0,205.0
1068.88,138.0,180.0,1068.57,188.0,245.0
1078.13,346.0,103.0,1071.55,125.0,227.0
1079.34,266.0,143.0,1074.98,370.0,314.0
1080.74,216.0,240.0,1077.99,190.0,200.0
1089.66,102.0,294.0,1090.51,199.0,206.0
1092.57,189.0,317.0,1099.23,101.0,353.0
1098.28,162.0,219.0,1103.13,10.0,27.0
1102.27,132.0,329.0,1105.35,304.0,118.0
1109.82,311.0,48.0,1107.75,254.0,129.0
1118.12,314.0,145.0,1115.25,375.0,386.0
1118.49,311.0,153.0,1121.12,224.0,125.0
1122.86,175.0,282.0,1123.97,392.0,371.0
1123.95,384.0,17.0,1130.01,36.0,82.0
1138.11,219.0,111.0,1142.26,218.0,97.0
1148.2,94.0,305.0,1150.16,98.0,138.0
1149.85,244.0,172.0,1164.49,171.0,194.0
1156.67,142.0,239.0,1166.08,167.0,189.0
1159.4,92.0,184.0,1180.39,134.0,319.0
1178.63,120.0,372.0,1190.53,209.0,197.0
1183.47,115.0,188.0,1193.22,372.0,326.0
1187.89,183.0,321.0,1194.86,32.0,51.0
1194.11,370.0,44.0,1196.98,266.0,100.0
1197.65,80.0,236.0,1207.0,269.0,335.0
1206.38,355.0,82.0,1207.09,299.0,335.0
1207.19,325.0,125.0,1210.52,235.0,168.0
1210.62,137.0,124.0,1212.58,366.0,334.0
1218.21,353.0,76.0,1215.75,258.0,56.0
1220.42,245.0,255.0,1220.17,119.0,87.0
1222.86,186.0,287.0,1225.29,105.0,127.0
1224.28,200.0,116.0,1229.39,243.0,26.0
1228.97,349.0,32.0,1234.95,59.0,116.0
1233.7,18.0,350.0,1235.98,383.0,382.0
1234.29,61.0,371.0,1240.52,114.0,328.0
1237.09,378.0,28.0,1246.56,142.0,229.0
1241.29,246.0,223.0,1247.73,280.0,110.0
1247.87,114.0,141.0,1248.81,272.0,94.0
1249.24,373.0,85.0,1251.64,354.0,316.0
1252.59,158.0,270.0,1254.64,195.0,103.0
1258.97,62.0,229.0,1258.58,212.0,299.0
1261.09,174.0,258.0,1259.3,160.0,311.0
1261.86,228.0,145.0,1261.98,208.0,86.0
1262.53,222.0,147.0,1263.03,164.0,132.0
1262.96,130.0,225.0,1264.62,70.0,142.0
1263.7,182.0,241.0,1268.32,317.0,157.0
1265.99,173.0,277.0,1272.11,131.0,235.0
1270.23,321.0,19.0,1273.48,30.0,46.0
1273.2,21.0,273.0,1278.1,247.0,144.0
1280.69,154.0,129.0,1279.13,230.0,114.0
1283.07,23.0,321.0,1282.96,82.0,78.0
1283.8,115.0,339.0,1284.48,268.0,184.0
1284.62,209.0,271.0,1285.27,174.0,329.0
1286.0,44.0,387.0,1285.45,230.0,291.0
1289.18,256.0,220.0,1286.26,27.0,43.0
1290.08,129.0,209.0,1288.7,81.0,351.0
1290.3,66.0,284.0,1289.75,332.0,310.0
1290.34,76.0,307.0,1290.47,270.0,155.0
1291.11,375.0,57.0,1291.45,281.0,66.0
1294.44,90.0,199.0,1294.79,212.0,220.0
1296.2,252.0,176.0,1295.53,261.0,40.0
1302.45,20.0,331.0,1297.42,63.0,69.0
1304.78,154.0,342.0,1297.72,108.0,256.0
1308.06,240.0,300.0,1306.47,26.0,24.0
1308.94,228.0,283.0,1307.08,144.0,73.0
1312.1,145.0,111.0,1316.57,292.0,16.0
1313.42,11.0,231.0,1318.34,229.0,71.0
1328.4,87.0,376.0,1319.95,186.0,146.0
1328.55,285.0,182.0,1329.08,8.0,262.0
1331.63,4.0,252.0,1333.07,38.0,372.0
1336.37,101.0,268.0,1335.98,19.0,47.0
1339.53,374.0,50.0,1337.72,326.0,58.0
1340.13,98.0,262.0,1338.71,364.0,318.0
1340.42,51.0,222.0,1342.68,89.0,392.0
1341.37,295.0,52.0,1345.3,219.0,285.0
1346.07,304.0,40.0,1350.03,273.0,203.0
1351.1,59.0,378.0,1351.0,324.0,61.0
1353.59,38.0,336.0,1352.75,4.0,13.0
1354.98,92.0,260.0,1353.25,301.0,27.0
1355.32,109.0,311.0,1356.48,88.0,341.0
1355.86,239.0,204.0,1357.02,5.0,23.0
1357.64,68.0,394.0,1358.92,256.0,260.0
1362.12,248.0,72.0,1359.63,98.0,380.0
1363.53,72.0,394.0,1360.32,346.0,277.0
1364.03,299.0,137.0,1364.16,76.0,369.0
1364.51,368.0,61.0,1365.92,323.0,15.0
1365.4,81.0,388.0,1367.09,4.0,154.0
1368.28,337.0,17.0,1375.79,356.0,80.0
1378.09,355.0,5.0,1377.28,362.0,69.0
1384.3,33.0,139.0,1380.3,49.0,326.0
1384.36,14.0,163.0,1385.95,396.0,336.0
1386.65,382.0,7.0,1387.79,127.0,14.0
1392.29,284.0,33.0,1394.53,388.0,398.0
1395.14,397.0,51.0,1402.96,349.0,152.0
1409.99,317.0,45.0,1405.07,338.0,10.0
1410.28,383.0,53.0,1407.2,314.0,304.0
1410.64,30.0,269.0,1410.12,383.0,367.0
1412.77,72.0,233.0,1411.14,85.0,161.0
1416.19,145.0,280.0,1413.02,29.0,75.0
1416.28,126.0,297.0,1414.87,121.0,292.0
1416.79,175.0,171.0,1415.85,93.0,308.0
1417.0,280.0,167.0,1417.11,361.0,321.0
1417.36,370.0,71.0,1417.34,107.0,236.0
1418.13,121.0,348.0,1417.92,195.0,89.0
1418.3,118.0,315.0,1418.41,109.0,272.0
1419.94,106.0,374.0,1419.62,78.0,299.0
1421.09,189.0,274.0,1419.78,342.0,214.0
1421.67,25.0,299.0,1420.01,94.0,105.0
1421.88,120.0,376.0,1421.89,221.0,31.0
1423.17,33.0,207.0,1423.08,143.0,132.0
1423.86,289.0,190.0,1423.52,378.0,377.0
1424.15,389.0,43.0,1423.57,72.0,180.0
1424.59,261.0,203.0,1423.72,255.0,35.0
1426.49,96.0,131.0,1425.27,68.0,314.0
1428.66,25.0,222.0,1426.88,72.0,350.0
1428.98,70.0,392.0,1428.17,386.0,389.0
1429.21,70.0,395.0,1428.29,89.0,301.0
1429.47,388.0,42.0,1429.06,54.0,381.0
1430.35,68.0,389.0,1431.1,65.0,252.0
1431.15,84.0,206.0,1431.56,32.0,223.0
1434.75,397.0,37.0,1433.68,55.0,328.0
1435.86,49.0,365.0,1435.0,387.0,396.0
1436.97,220.0,337.0,1436.33,20.0,139.0
1437.42,133.0,365.0,1436.71,288.0,100.0
1437.89,13.0,310.0,1438.43,121.0,258.0
1439.74,111.0,391.0,1439.84,50.0,199.0
1440.12,20.0,291.0,1440.09,48.0,197.0
1442.44,84.0,357.0,1440.73,145.0,58.0
1443.01,353.0,10.0,1443.53,275.0,11.0
1443.48,168.0,141.0,1444.36,138.0,122.0
1447.3,392.0,26.0,1446.16,391.0,381.0
1447.86,98.0,379.0,1446.9,66.0,387.0
1448.6,255.0,270.0,1450.18,394.0,363.0
1451.25,385.0,24.0,1451.66,44.0,124.0
1456.68,393.0,18.0,1455.13,396.0,384.0
1473.88,395.0,9.0,1473.65,398.0,378.0
1664.26,91.0,58.0,1665.4,53.0,331.0
1667.13,0.0,251.0,1666.82,113.0,10.0
1742.45,335.0,22.0,1735.99,342.0,4.0
1760.77,307.0,8.0,1762.89,335.0,315.0
2862.7,372.0,132.0,2893.4,360.0,288.0
2882.68,358.0,4.0,2899.86,2.0,3.0
2898.54,40.0,393.0,2901.09,185.0,263.0
2900.2,283.0,295.0,2901.86,293.0,30.0
2901.16,55.0,358.0,2903.72,94.0,395.0
2901.2,40.0,374.0,2903.9,210.0,242.0
2901.69,194.0,122.0,2905.13,245.0,66.0
2903.52,99.0,126.0,2905.79,51.0,283.0
2904.1,107.0,187.0,2905.97,45.0,243.0
2906.0,206.0,283.0,2906.78,115.0,102.0
2906.31,14.0,305.0,2907.17,123.0,77.0
2907.82,35.0,350.0,2907.41,25.0,32.0
2909.89,9.0,316.0,2909.67,62.0,346.0
2910.2,36.0,386.0,2911.3,9.0,36.0
2910.36,366.0,158.0,2912.94,136.0,187.0
2911.61,142.0,201.0,2913.14,21.0,29.0
2912.51,220.0,287.0,2914.6,43.0,363.0
2912.75,48.0,303.0,2915.24,15.0,254.0
2914.52,63.0,348.0,2917.31,258.0,18.0
2915.35,282.0,280.0,2917.77,371.0,49.0
2915.7,46.0,354.0,2918.5,47.0,297.0
2917.48,31.0,346.0,2919.22,194.0,269.0
2918.13,57.0,362.0,2919.6,107.0,359.0
2918.78,9.0,291.0,2920.62,213.0,84.0
2921.42,153.0,329.0,2921.42,103.0,373.0
2922.38,55.0,399.0,2921.82,69.0,389.0
2923.03,309.0,293.0,2923.22,74.0,286.0
2924.36,17.0,382.0,2925.58,307.0,8.0
2924.73,27.0,327.0,2927.28,7.0,331.0
2924.94,7.0,332.0,2928.8,397.0,342.0
2926.81,41.0,387.0,2930.13,373.0,312.0
2927.47,391.0,1.0,2930.86,236.0,264.0
2935.73,182.0,117.0,2935.62,57.0,378.0
2936.42,275.0,249.0,2935.75,240.0,281.0
2937.3,39.0,383.0,2936.61,3.0,8.0
2940.12,231.0,30.0,2938.49,279.0,135.0
2941.52,52.0,354.0,2938.58,284.0,196.0
2941.59,377.0,25.0,2940.51,91.0,94.0
2942.65,36.0,351.0,2940.58,180.0,39.0
2944.49,16.0,325.0,2941.39,34.0,245.0
2945.53,264.0,73.0,2942.2,356.0,208.0
2946.43,268.0,107.0,2942.35,357.0,108.0
2946.8,274.0,93.0,2942.57,368.0,238.0
2947.03,230.0,120.0,2946.06,54.0,332.0
2948.41,10.0,326.0,2946.47,13.0,19.0
2949.64,23.0,357.0,2951.86,41.0,374.0
2950.11,42.0,385.0,2954.19,193.0,251.0
2952.82,143.0,170.0,2954.66,12.0,193.0
2954.03,327.0,183.0,2958.73,218.0,22.0
2955.25,357.0,1.0,2961.67,252.0,73.0
2963.29,151.0,178.0,2963.44,12.0,71.0
2963.82,398.0,83.0,2963.76,381.0,400.0
2963.91,58.0,306.0,2964.33,282.0,18.0
2964.3,58.0,353.0,2965.1,41.0,359.0
2965.41,76.0,345.0,2967.72,305.0,83.0
2966.23,318.0,195.0,2967.76,307.0,83.0
2968.11,177.0,179.0,2969.69,131.0,269.0
2971.06,392.0,60.0,2973.58,67.0,46.0
2972.63,204.0,196.0,2973.6,348.0,373.0
2974.27,5.0,331.0,2974.27,148.0,89.0
2981.67,2.0,101.0,2978.0,76.0,158.0
2984.19,232.0,13.0,2981.32,315.0,6.0
2991.28,343.0,3.0,2983.82,169.0,63.0
2993.52,65.0,401.0,2988.98,38.0,106.0
2994.26,128.0,397.0,2992.91,47.0,397.0
2996.11,270.0,15.0,2994.4,311.0,293.0
2998.21,46.0,401.0,2998.1,344.0,215.0
3000.71,299.0,115.0,2998.16,17.0,383.0
3002.34,96.0,91.0,2998.4,24.0,390.0
3002.66,125.0,396.0,2999.24,331.0,3.0
3003.49,3.0,254.0,3001.26,0.0,323.0
3008.8,341.0,12.0,3009.75,112.0,2.0
3011.58,7.0,214.0,3012.26,309.0,233.0
3012.92,77.0,48.0,3015.17,39.0,387.0
3016.38,340.0,147.0,3030.97,110.0,1.0
3028.62,1.0,313.0,3033.4,359.0,38.0
3032.93,394.0,3.0,3035.66,401.0,366.0
3034.12,74.0,22.0,3037.39,37.0,392.0
3037.86,387.0,34.0,3038.88,394.0,368.0
3042.93,388.0,11.0,3045.67,399.0,358.0
3060.58,400.0,7.0,3059.39,401.0,398.0
3064.59,399.0,40.0,3062.65,390.0,400.0
3066.05,402.0,55.0,3067.14,391.0,401.0
3086.1,382.0,70.0,3080.95,387.0,348.0
